"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"North America","NAC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2203.3029548754","2430.22136601494","2580.22113799681","2378.66919220173","2731.87581875509","2763.27392738539","2781.51338285872","2858.92049783889","3108.65390773549","2960.73118716525","3376.03696159778","3458.56669268126","3293.16235639743","2733.79130506696","3178.52200034954","3266.63966184481","3392.43519756381","3712.93834278752","3934.25121625971","3425.21178983751","3840.14868483","3955.52181465864","3178.86907145609","3842.10773654317","4180.03236803848","4170.48455188667","4111.60653387325","3186.76287738533","3888.92079244938","4231.81349067829","4023.06678016851","4678.51110139582","3895.81808800044","4910.06981337811","4189.30664855705","4614.2362878894","4653.0655186701","5012.69141254831","5125.63132167613","5130.86161147829","5053.24343109523","4846.74895200562","5254.02426182703","6029.28218772872","5745.13441375188","5623.0944025751","5932.7660511114","5914.83614156803","6416.07409456149","6329.82768207968","6174.01874003421","5422.42257760186","6635.49691413728","6854.17694675897","6676.54214019325","7773.80311562806","7419.09743467828","7260.43869080045","7103.77483914177","7209.16333387306","7134.40687368241","7119.3313918178","",
"Namibia","NAM","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","415.8","419.3","420.7","398.2","383.6","366.8","353.4","358.4","352.7","354.1","343.5","346.7","347.4","350.9","355.1","354.3","361.6","366.1","371","376.8","383.3","385.1","399","414.3","321.7","401.6","355.4","395.1","441.6","457.1","547","159","356.1","334.5","220.1","274","446.6","379","214.4","391.2","440.9","270.8","301.5","418.3","465.6","620.5","481.3","495.5","364.8","405","427.5","431.1","458.7","226.1","370.7","261.5","426.3","502.5","965.1","549.3","494","649","",
"New Caledonia","NCL","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1314.3","1452.6","1533.3","1976.5","1725","1973.3","1521.1","1660.4","1842.4","2348.6","2315.8","2354.2","2493.5","2611.9","2752.6","2197","2548.8","2354.8","1949.9","1930","2523.1","2438","2021.5","1117.8","2548.5","2069.1","1333.3","2038.8","1237.5","1865.1","2331.1","3003.7","2869.2","2259.1","3181.3","3754.5","3704.1","3718.9","3877.5","3995.8","3941.2","3870.1","4029.1","4012.8","3885.1","3956","4129.3","3820.9","3805.7","3923.5","3462.7","4610.9","4018.8","4800.1","4540","5713.9","6853.6","7574.8","7663.5","8569","8082.8","9589.9","",
"Niger","NER","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","505.2","547.8","560.1","599.3","467.5","496.2","571.3","394","493.7","390.2","424.8","417.6","323.9","406","346.4","423.4","431.3","431.5","447","457.4","415.6","400.3","401.9","257.1","425","418.9","326.5","475.2","352.7","310.3","333.2","309.2","326.2","267.9","312.3","291","287.7","389.5","380.1","289.2","394.4","422.9","429.5","341.5","436.6","449.6","424.8","496.5","386","494.8","362.8","520.3","407.7","446.8","551.3","536.5","541.9","554.8","501.5","551.9","360.6","557.4","",
"Nigeria","NGA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","743","782.8","763.7","717.8","687.1","607.8","693.5","671.1","611","722.9","709.6","654.9","659.2","996.1","967.1","725.2","932.6","916.1","1053.3","1087","1655.5","1632.9","1526","1266.3","1247.9","1156.7","1203","1305.5","1252.9","1147.9","1094.1","1164","1153.1","1132.3","1210.5","1220.4","1182.8","1201.8","1239.3","1171.5","1233.6","1255.2","1308.8","1372.8","1421.7","1507.5","1399.8","1598.4","1531.1","1528","1334.4","1399","1234.7","1552.4","1552.7","1733.4","1614.7","1684.2","1628.2","1620.5","1619.2","1656.2","",
"Nicaragua","NIC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","939.7","937.7","1031.7","1035.7","1003.7","1050.3","1054.7","1091.7","1063.5","1109.8","1082.7","891.3","1152.9","965.5","1153.7","1030.2","1072","1314.8","1380.4","1572.3","1471.3","1566.2","1712.6","1622.7","1658","1905.7","1665.4","1763.8","1549.1","1524.5","1417.1","1688.1","1787.1","1725.2","1681.3","1689.3","1686.4","1706.5","1634","1687.7","1692.9","1731.9","1860.2","1798.1","1778.7","1902.3","1822.5","1811","2076.7","2086.1","1994.8","1944.2","1763.2","1914.3","1940.4","1933.7","2104.1","2281.8","2248.8","2223.7","2403.1","2358.9","",
"Netherlands","NLD","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","3691.4","4277.4","3986.9","4395.8","3673.4","3513.6","4206.5","3939","3981.2","3768.4","4320.5","3982.5","4640.1","5042.4","4472.6","4779.9","4768.5","5797.9","5402.7","5689.2","5975.9","6740.9","6351.6","7188.9","6174.1","7419.9","6268","6194","6750.6","6990.1","7063.4","7459.2","7998.4","7164.5","7769.2","8292.9","7176.1","7307","7469.8","7905.5","7280.5","7313.9","7956.8","8066.3","7879.7","7854.2","7289.7","8332.3","9032.9","8569.3","7800.8","8545","8630.1","9073.7","8752.8","7776.9","8794.5","7905.1","8654.2","7919.9","7872.3","8942.6","",
"Norway","NOR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2791.8","2071.3","2578.1","2595.4","2553.6","2169.2","2729.1","3524.9","2625","3206.9","3226.3","2981.7","3260.2","3777.8","2556.6","2840.7","3566.5","3677.3","3557.6","3644.8","3698.7","3746.8","3335.5","4284.6","3885.9","3251.6","3814","3104.8","3408.9","4399.3","4015.5","2810.5","3923.4","3129.6","3629.3","4026.3","3885.9","4044.9","3709.5","3930.9","3709.5","3495.2","3940.7","4400.6","3992.9","3674.5","3855","4488.1","3446.3","4004.2","3436.9","3686.8","3374.3","4363.4","4803","4651.6","4561.4","2656.2","4709.8","4683.8","4183.7","4728","",
"Nepal","NPL","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1846.6","1842.3","1843.9","1883.2","1867.3","1742","1738.2","1724","1750.9","1782.5","1716.9","1630.1","1772.8","1767.6","1789.6","1709.5","1604.3","1634","1456.9","1687.1","1700.9","1381.5","1745.3","1666.2","1659.1","1524.7","1684.1","1780.4","1886.9","1920.1","1721","1919.3","1714.3","1913.9","1923.7","1939.4","1959.9","1979.2","2113.5","2148.6","2149","2165.6","2287.4","2273.7","2282.4","2188.1","2323","2417","2272.8","2407.8","2626","2635.2","2678.9","2721.8","2647.9","2730.5","2840.7","3045.9","3106","3203.3","3063.2","3218.5","",
"Nauru","NRU","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","3125.3","2763.6","2732.6","3325.4","3275.7","3521.3","3708.4","3560.4","3681.8","2974.8","3487.3","3786.8","3935.3","3259.8","3307.7","4003.3","4163","4033.7","3900","3941.4","4426.6","4537.7","4532.1","4804.1","4611.8","4451.8","4453.3","4611.1","4275.8","5034","5144.1","5300.1","5277.9","5593.4","5625.4","5774.3","5892.2","6294.4","6168.7","6316.5","6534.7","6276.3","7059.9","6462.1","7566.2","7028.7","7916.4","7379.8","6909.9","7387.1","6953.2","8012","8105.6","8033.9","8026.6","8383.8","8464.4","8064.3","8205.3","9039.6","8812","8522","",
"OECD members","OED","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2021.41624728713","2195.3630879006","2278.56184733001","2206.13324530903","2375.21651375837","2409.99875810404","2499.65692419209","2558.1550599226","2669.24623951652","2568.52947028574","2925.88582514464","2936.53220181818","2918.25384113242","2736.59235820844","2912.66658175892","2920.17759502767","3020.72842018397","3317.09539058408","3367.14104149487","3153.82198830775","3358.16574019236","3478.07961879959","3072.89246963437","3640.46068267851","3723.52065654378","3721.37426777138","3694.49952564653","3345.43332434158","3663.29576847412","3877.1109881479","3837.23229285251","4024.20840274061","3693.67113738569","4154.09749226887","3812.65991600081","4167.74515293449","4185.84631003601","4375.86919595392","4364.93579772533","4426.96618305046","4335.78173127291","4317.87844496092","4251.16411771983","4958.09496660802","4665.51711316163","4610.62224546023","4716.96032899483","4892.82227707754","5081.45569821417","4986.90636752601","5035.91670413331","4728.27231439598","5350.76006642173","5561.70132027249","5448.5000204746","5862.86473728574","5764.96649962456","5562.40516212769","5639.42194187211","5694.87288754745","5667.9941078374","5668.81412042631","",
"Oman","OMN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1115.4","1115.4","1111.1","1107.1","1107.1","1133.3","1145.2","1193.5","1193.5","1218.8","1218.8","1197","1282.1","1282.1","1282.1","1250","1000","913.5","977.4","904.7","1065.2","1754.2","1754.2","1754.2","1037.7","1923.4","1912.8","1952.4","2070.5","2159.7","5251.5","5277.7","5254.9","5212.3","5156.4","5148.1","5128.2","5231","5181.5","5154.3","5100.9","5096","5066.8","4832.4","5019.1","4852.8","4868.3","4774.8","12179.6","9832.4","9423.9","9480.7","9047.3","7750.2","13982.3","12928.2","12960.6","13360.9","13436.1","18801.2","19211.2","24800.9","",
"Other small states","OSS","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","736.96036320615","855.502475596419","859.64594865519","781.787580642535","887.66520373831","754.367954386237","767.807160351795","732.85637647017","761.876502995791","638.763266963421","825.494161861215","825.995704143231","634.652919673839","946.613782574163","834.815493519108","846.336317604867","923.514571827124","989.088864985043","897.676139511223","860.116603953849","866.040644515136","839.427088719133","813.402127271745","963.989348707414","1009.80893695926","927.00179919024","905.793647335353","926.475321683338","889.055680317145","962.991807617418","909.881925620955","1121.93380184655","1388.80651497982","1004.31722890261","1134.37163067658","1163.51794115703","1127.1093945873","1147.13724106268","1002.09964945639","1123.18237870013","1220.11381562207","1056.6825937684","1124.42096548504","1198.88168129016","1335.20314600824","1211.49962799326","1343.70758796085","1294.32771505873","1310.85453422857","1340.86655357362","1333.10061510014","1437.64713141408","1568.45273353255","1330.53445181655","1847.62816554817","1372.47797184914","1622.20208048623","1297.89577934737","2140.06475967352","1882.35106975958","1646.65014627507","1910.39333948857","",
"Pakistan","PAK","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","856.4","858","877.7","886.5","886.6","840","904.2","1131.6","1192","1229.7","1196.6","1284.1","1325.8","1313.9","1391.4","1460.7","1470.3","1429.2","1540.3","1613.1","1670.2","1637.3","1675.3","1544.9","1601.9","1833.3","1628.2","1702.4","1779.7","1766.4","1805.8","1884.7","1959.5","1840.9","2050.4","2046.3","2044.2","2200.3","2217.8","2404.5","2230.5","2260.2","2320.6","2430.7","2615.8","2554","2743.9","2653.7","2789.7","2611","2953.4","2862.6","3001.3","3001.2","2942.4","3020.7","3180.4","3149","3160.6","3353.4","3489.4","3405.7","",
"Panama","PAN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","951.5","993.9","947.3","954.7","988.9","935.7","989.7","1078.1","1107.6","1186.8","1198.8","992.2","1254.2","1266.4","1318","1014.1","1379.4","1352.8","1408.9","1538.9","1625.6","1448.8","1539.6","1515.1","1623.1","1634.8","1775.7","1738.7","1903.4","1866.7","1817.3","1772","1898.9","1943.3","1956.9","2029.9","1837.6","2247.5","2355.5","2237","2542.5","2591","2694.6","2159","2483.9","2395.5","2599.5","2694.3","2596.4","2246","2560.1","2539.8","2826.8","2983.2","2437.5","2992.5","2955.7","3227.5","3300.7","3377","3515.4","3515.2","",
"Peru","PER","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1487.8","1516","1399.4","1539.2","1551.1","1574.9","1669.1","1522.3","1629.1","1750.7","1750.2","1698.3","1711.9","1743.1","1842.5","1924.7","1952.6","1796.2","1883.4","1818.2","2135","2170","2087.3","2522.8","2328.1","2300","2552.8","2480.8","2523.8","2603.1","2296","2500.2","2696.2","2907.9","2641.4","2858.3","2765.5","2750.4","3109.9","3084.1","3241.3","3372.9","3442.5","3278","3557.9","3520.5","3485.6","3833.2","3919","3897.9","3898","4149.6","4101.3","4017","4242.2","4370.1","4216.5","4530.8","4369.6","4557.2","4704.1","4634.6","",
"Philippines","PHL","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","996.3","1025.3","1030.2","1035.7","1045.5","1062.8","1113.1","1105.4","1330.7","1350.3","1272.2","1163.9","1186","1224.7","1286.3","1353.8","1488.1","1509.9","1581.3","1606.4","1646.6","1822.6","1659.9","1747.3","1841","1914.7","1847.3","1877.2","1945.4","2099.5","2042.3","2105.2","2212.5","2261","2273.4","2307.5","2374.7","2240.9","2464.8","2580.8","2667.8","2730.6","2823.4","2992.3","3049","3180.8","3319.8","3334.3","3228.9","3231.9","3340.6","3492.6","3531.8","3637.4","3556.1","3529","3692.3","3670.5","3737.9","3769.4","3834.8","3821.6","",
"Palau","PLW","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2807.3","2597.5","2538.7","2074.2","2475.1","2103.6","2058.8","2003","1668.6","2008.8","2433.3","2150.6","2562","2258","1887.5","1606.1","1268.8","1535.2","2100.3","2364.4","1797.4","1302.2","2023.4","1926","2088","2010.1","1502.1","1823.9","2160.5","2602.7","2389.3","2656","2680","2863.9","2983.8","3429.3","4085.1","3887.9","3981.5","4024.2","4200","4004.9","3599.2","3620.4","3741","3716.7","3886.8","3967.6","4187.7","4343.9","4789.3","4191","4640.6","4726.4","4748.4","4642.9","4853","4805.4","4716","4793.6","4768.2","4751.8","",
"Poland","POL","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1782.4","1600.1","1717.3","1607.3","1900.1","1884.7","1934.3","2121.9","2142.5","1948.4","2351","2404.6","2650.6","2840.9","2487","2685.6","2424.3","2742.6","2202.9","2336.8","2494.3","2615","2726.4","2989.6","2893.5","3039.1","3108.8","2903.7","3218.2","3283.8","3190.8","2399","2753","2566.1","3022.4","2901.1","2854.1","3071","2959.4","2534.8","3056.4","3240.8","2865.4","3537.6","3233.1","2598.2","3249.5","3217.2","3475.1","3584","3430.4","3704.9","3804.4","4268","3727.8","4033.5","4199.6","3366.7","3605.3","4691.7","4562.5","4861.5","",
"Pre-demographic dividend","PRE","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","804.969982495714","818.049036548705","802.568338254832","802.386902570032","775.402450898446","753.208908317038","824.94900564455","825.626263289458","814.417793376329","811.897234362661","815.187469954525","832.562797011131","804.571456307124","910.965022026247","926.716148238314","893.663799674366","902.671013079591","913.149017435148","908.768672001327","910.486636778674","997.092522572477","981.382726071539","954.941367660976","906.811305251499","987.16973672747","968.736252667735","963.255872522286","1012.73047745944","989.904184619395","946.153490890647","945.606653283876","894.21029597028","936.345727731327","889.717805752079","964.994223193034","999.674240944968","924.498691475387","994.49043861332","1023.64522379851","958.259732438334","1017.75383774239","1043.15671534328","1049.99122903772","1105.6300527078","1053.13038899301","1161.49802279959","1163.03739120356","1180.18869805983","1199.01757460209","1243.14391821871","1147.91868130134","1288.22687966479","1197.64036796973","1293.88552817922","1310.84457623128","1289.71221846723","1293.14031847278","1329.59469282841","1354.811848669","1397.53855715924","1369.6120336098","1366.04074037451","",
"Puerto Rico","PRI","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1132.9","1269.8","1297.3","1341.7","1597.5","1476.1","1596.4","2227.9","2128","2637.6","3066.3","3042.2","4098.8","4283.1","4529.3","5464.1","6116.3","6170.3","6823.9","7391.3","9695.4","9671.6","9789.2","7956.5","2872.8","3125.1","2051.5","2358","1238.1","1080","1149.4","1069.8","1732.8","1410.3","1500","1595.7","1708.3","1870.6","1750","1730.8","1899.1","1958.4","2018.7","2080.2","2171","2375.6","2468.6","2468.1","2610.2","2738","2868.7","2750","3159.9","2110","3010.5","2885.6","2888.1","3021","2995.3","2946.3","2968.8","3277.6","",
"Korea, Dem. People's Rep.","PRK","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2502.1","2594.1","2746.3","2847.9","2539","2744.8","2542.1","2469.3","2903.4","2890.4","2971.7","2829.6","3091.5","3183.4","3246.7","3393.4","3546.7","3539.8","3673.5","3570.7","3837.4","3355.8","3442.8","3686.7","3713.3","3992.3","3821.2","3871.2","3964.4","3923.4","5607.9","5593.8","6126.8","4733.8","2511.2","1858.7","1994.5","3115.7","2856.6","2375.4","3015.7","3190.8","3250.3","3429.6","3367.8","3543.7","2921.5","3554.9","3364.4","3424","3586.3","3922.4","3979.6","4151.8","3654","4079.7","4015.9","3504.3","4372.2","3499.7","3461.4","3516.5","",
"Portugal","PRT","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","784.8","880.6","828.6","814.3","855.7","804.4","1097.1","1136.4","953.4","1038.3","1321.1","1148.5","1158.8","1130.4","1137.5","1082.4","942.9","890.8","982.5","1274.8","1050","1205.6","1078","1491.8","1437.3","1771.5","1804.6","1642","2018","1877.7","2162.1","1805.4","2049","2406.9","2063.6","2462.4","2187.2","2760.6","2795","2793.5","2645.3","2918.6","2643.2","2965.6","2114","3209","3415.7","3589.7","3289.9","3351.3","4088.4","4091.6","4336.4","4416","4606.9","4422.4","4759.7","4809","5176.5","4881.3","5379.7","5137.1","",
"Paraguay","PRY","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1251.8","1309","1273","1309.1","1347.8","1130.9","1329.8","1061.7","1235.6","1266.2","1257.4","1117.2","1363","1414.5","1373.3","1410.9","1418.9","1341.3","1495.7","1582.2","1527.8","1480.3","1501.8","1442","1748.3","1678.9","1998","1926.6","1765.9","1979.3","1649.7","1753.3","2009.7","2174.8","2092.3","2227.5","2416.1","2037.8","1951.2","1980.3","2160.3","2090.4","2323.5","2461.8","2167.9","2343.8","2698.8","2681.3","2357.4","3456.9","3481.8","3035.7","3683.2","3276.7","4148.9","4425.5","4446.5","4225.7","4601.1","4706.5","3823.1","4294","",
"West Bank and Gaza","PSE","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1112.5","1799.4","1622.6","1353","1555.7","649.2","2184.6","1277","2296.7","2053.6","1930.3","2094.1","1712.4","1749.5","1240.8","1214.2","1860.8","1580.6","1955.8","2182.7","2183.1","2110.5","2449.1","2187.1","2279.4","2180.3","2222","2251.9","2308.7","",
"Pacific island small states","PSS","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1697.29459459459","1701.04353293851","1742.57924052567","1707.19729123688","1688.85381495286","1640.03518971198","1657.58336912877","1961.76480980423","1719.96910659175","1825.1550740119","1879.00683191732","1864.25028195489","1942.69906580016","1843.23460994246","2073.76475111626","2191.64355391952","1993.6936123348","1938.0281729961","2185.14945265852","2263.730049558","2322.41681927032","2241.1110850844","2072.75859905521","2132.2194379703","2301.1738545338","2130.51710442433","1790.97413113579","2219.94865512995","2209.80257619016","2124.10864767255","2229.22454033517","2077.27421081207","2171.4860059761","2168.09337554338","2421.91138448707","2015.71457892882","2048.55369391872","827.97018237962","2482.67942230184","2349.13740558686","2140.33267480843","2162.89865232603","2106.0232421875","2103.36991755006","2122.44743918054","2101.39000940291","2298.11125242248","1971.20319410319","2231.38369410424","2094.29778232685","2091.72326758597","1791.77729058945","2092.92868911175","2448.59669094693","2038.79823391602","2157.41246790757","2162.16898362682","2087.24600170503","2178.47161572052","2418.24277158543","2557.8115683733","2773.39582466568","",
"Post-demographic dividend","PST","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2177.90583580428","2386.40248030469","2465.39216907696","2402.39549328247","2594.04429166059","2638.20585915761","2720.07042739668","2777.77822632729","2915.61945911349","2824.00173225967","3185.68327970879","3223.31987028466","3185.97781328902","2933.18123459222","3133.42795014207","3122.98479865134","3248.70779038864","3582.34291072919","3644.88346531113","3373.86364656542","3605.57125788735","3721.49126526955","3273.71334628695","3908.38984940937","4004.45370467905","3995.69463400923","3977.09013899612","3566.06101245916","3974.17048403277","4176.99997621715","4133.77376003294","4241.46746471505","3888.12090437027","4405.55802252687","3963.54182808526","4325.39866034343","4349.88464282964","4520.74459763046","4530.39388186656","4580.30176471409","4506.51108866508","4479.85733523468","4383.36154918543","5155.61068845207","4795.49667991663","4756.67090508927","4811.7024924065","5082.16089222487","5207.58471528218","5086.68624170532","5222.49441732573","4808.96954553649","5535.47471433062","5820.25681893088","5665.24092703788","6155.1769946155","5999.18217472576","5883.04521869577","5936.1356780934","5865.51189060677","5985.68858630566","5871.24228379328","",
"French Polynesia","PYF","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","3220","4360","3450","3630.8","3728.6","3430.8","2163.7","2569.1","2409.1","2623","2837.8","3758.2","3190.5","3238.5","3219.7","3262.4","3254.3","3227.2","3050","2897.4","2781.2","3145.4","3048.3","3169.8","3188","3377.8","3377","3362.6","3797.9","4099.4","4046.7","4069.6","3706.4","4121.6","3649.2","3547.4","4155.2","4921.9","6323.6","7592.6","6049.8","6076.4","5719","6494.7","5845.8","4692.7","4996.4","8709.4","6594.9","7124.6","8431.1","9148.5","",
"Romania","ROU","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1509.8","1452.3","1555.6","1659.5","1862.3","2037.9","2046","1918.3","1953.8","1801.7","2355.9","2711","2384.2","2295.4","2446.5","3116.4","2950.8","2898.8","2941","2993.9","2627.2","3313.1","2918.5","3195.4","3102.6","3181.1","2821","3265.9","3049.3","3010.8","3191.7","2128.3","2422.7","2772.9","3085.1","2430.3","3541.4","2642.7","3188.1","1927.8","3029.4","2512.5","2534.9","3997.4","3334.2","3102.3","1645.2","3247.3","2824.8","3329.7","3993","2364.1","3863.2","4069.2","3543.9","3971.3","5227.7","5997.2","5457.5","3398.6","5187.8","3634.1","",
"Russian Federation","RUS","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743.2","1635.8","1457.8","1255.4","1427.3","1788.2","1298.7","1450.8","1561.4","1934.7","1969.1","1777.4","1876.5","1852.7","1886.9","1989.8","2387.3","2280.6","1842.7","2260.3","1858.9","2241","2444","2391.7","2650.8","2967.1","2615.6","2713.5","2905.1","2705.4","3428.7","",
"Rwanda","RWA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","854","1359.1","1437.5","1361.9","1454.2","1070","1067.1","958.6","995.1","1122.1","1074.4","1066.9","1049.1","936","1074.8","1097.4","1110.1","1114.5","1086.3","1211.9","1105.3","1199.1","1157.7","1065.5","1226.3","1243.8","1282.9","1216.2","1154.6","1042.6","1237.2","951.1","1446.1","1028.7","1139.5","1263","1129.1","972.6","824.8","848.3","913","1028.4","941.9","959.3","1183.6","1137.9","1015","1266.5","1734.1","1965.8","2089.4","2113.5","2129","1408","1428.8","1446.7","1387.1","1441.4","1443.2","1473.6","1519","1510.7","",
"South Asia","SAS","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1018.98030015304","991.877612567078","1039.4064896432","1061.74808115344","949.056415658563","940.888316630597","1066.73096121683","1122.42727747456","1143.60138629118","1200.69142395345","1184.71778458381","1166.58379609985","1232.18162976514","1167.07007046355","1330.79723593943","1280.64770964757","1395.00463296383","1426.48882764046","1313.78445414896","1438.38129525465","1477.39711421761","1436.58620421703","1631.78653722227","1613.6956413723","1645.97697598674","1657.61548054453","1646.90587438201","1806.01061936279","1945.49897568425","1926.13908727729","1958.68654902455","2049.22929257055","2096.8978948952","2098.76927904636","2128.64258394615","2189.08151893135","2228.94429434768","2276.86913989979","2355.96811038708","2375.96714779074","2459.3126503448","2304.80666281587","2468.88968828588","2435.47459932975","2529.88855451661","2550.80528345969","2705.1974397422","2748.59938219392","2736.3549068638","2805.54558329039","2979.11161511777","3060.71883486309","3099.26679217656","3091.02236863405","3010.77453374615","3122.08659299734","3254.50792388391","3389.82799452888","3498.94925269953","3494.73306382132","3602.12990111326","3650.00511125994","",
"Saudi Arabia","SAU","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1319.2","1317","1370.6","1350","1373.4","1362.6","1361.2","1139.5","1327.5","1277.3","734.7","714.2","563.5","730.2","837.8","659.1","751.8","744.6","799","587.6","1071.8","1864.9","2764","3235.1","3471.1","3840.3","4106","4127.2","4086.7","4244.8","4200.7","4191.6","4462.4","4546.5","3784.4","3429.5","3562.8","3540.5","3575.5","3516.4","3932","4047.6","4228.9","4675.2","4753.2","5047.1","5121.8","5221.3","4874.4","5507.8","5483.3","5164.2","5359.8","5192.8","5582.8","5440.9","5630.9","5605.5","5295.4","4819.4","4727.5","5002.1","",
"Sudan","SDN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","913.1","811.2","877.6","783.6","698.8","605.3","908","668.5","802.6","721.2","756.6","604.7","604.2","672.1","692.6","776.8","648.9","722.4","544","629.5","760.1","480.3","494.1","290.4","559.8","565.4","364.8","628.3","369.4","463","681.2","651.6","503.2","508.3","424.9","607","430.5","594","429.5","505.2","626.2","487.2","643.7","657.2","505.8","644.8","729.5","567.1","587.3","451.7","563.8","539.4","594.1","683.4","572.1","686","600.9","731.8","554.4","595.2","508.3","759.7","",
"Senegal","SEN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","549.4","544.3","573.3","588.3","588.7","530.8","636.3","461.2","699","475.6","655.7","370.9","508","740.5","708.2","706.8","508.1","833.2","616.8","547.4","904.7","684.3","573.3","612.1","819.9","761.7","841.4","712.1","847.3","795","822.6","798.6","836.5","757.7","872","758.5","716.7","667.8","870.4","879.4","887.1","651.6","1090.7","974.5","1201.1","879","722.5","1174.2","1134.6","1196.5","966.9","1221.3","1124.1","1111.5","1376.1","1350.6","1476.2","1644.3","1601.3","1821.6","1854.7","1931.9","",
"Singapore","SGP","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1739.1","1833.3","1920","2000","2074.1","2210.1","1085.7","2341","1388.7","2726","2626.6","3344.3","3093.9","3096.4","2065.1","2952.2","3231.4","2875.7","3411.4","3684.7","3441.5","3302.4","3693.4","2917.8","2743.8","2760.1","","","","4918.9","4823.7","4728.4","4633.1","4537.9","4442.6","4533.7","3854.4","3939.4","4500","4649.5","4649.6","4598.4","3207.6","3125","3000","3350.5","3001.1","2545.5","2272.7","2091.5","2248.5","2151.7","2039","1914","1879.7","1936.2","1873.3","1905","1909","1889.9","1899.8","1903.1","",
"Sierra Leone","SLE","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","940.6","1211.3","1220.9","1360.2","1304","1319.9","1327.8","1318.8","1600.4","1357.5","1288.7","1356.7","1346.5","1381.1","1476.2","1427.1","1441.6","1438.1","1238.4","1251.1","1256.3","1309.5","1243.9","1536","1253.7","1477.5","1283.8","1222.9","1238.1","1201.7","1233.7","1234","1187.8","1161.1","1195","1253.3","1205.6","1111.6","1118.9","1078.2","998.2","995.9","1011.8","1000.3","1117.8","1347.6","1290.4","1350.9","1645.9","1747.2","1751.1","1539","1777.5","1519.7","1339.7","1092.3","1141.7","813","1523","1633.7","1966.9","1877.4","",
